ut|Jupiter Acquisition Corporation Units
cs|JATT Acquisition Corp Class A Ordinary Shares
cs|J. Alexander's Holdings Inc. Common Stock
cs|Jazz Pharmaceuticals plc Common Stock (Ireland)
cs|JBG SMITH Properties Common Shares 
cs|J.B. Hunt Transport Services Inc. Common Stock
cs|Janus International Group Inc. Common Stock
struct|Lehman ABS 3.50 3.50% Adjustable Corp Backed Tr Certs GS Cap I
cs|Jabil Inc. Common Stock
cs|JetBlue Airways Corporation Common Stock
cs|John B. Sanfilippo & Son Inc. Common Stock
cs|John Bean Technologies Corporation Common Stock
cs|Nuveen Core Equity Alpha Fund Nuveen Core Equity Alpha Fund Common Shares of Beneficial Interest
cs|Johnson Controls International plc Ordinary Share
cs|Jack Creek Investment Corp. Class A Ordinary Shares
ut|Jack Creek Investment Corp. Units
wt|Jack Creek Investment Corp. Warrants
cs|Nuveen Credit Opportunities 2022 Target Term Fund Common Shares of Beneficial Interest
cs|j2 Global Inc. Common Stock
cs|Communications Systems Inc. Common Stock
cs|Jewett-Cameron Trading Company Common Shares
ad|JD.com Inc. American Depositary Shares
cs|Nuveen Diversified Dividend and Income Fund Shares of Beneficial Interest
cs|Jefferies Financial Group Inc. Common Stock
cs|JELD-WEN Holding Inc. Common Stock
cs|Nuveen Emerging Markets Debt 2022 Target Term Fund Common Shares of Beneficial Interest $0.01 par value per share
cs|Aberdeen Japan Equity Fund Inc.  Common Stock
ad|Jiayin Group Inc. American Depositary Shares
cs|Nuveen Floating Rate Income Fund Common Stock
ad|9F Inc. American Depositary Shares
ad|Aurora Mobile Limited American Depositary Shares
cs|Nuveen Global High Income Fund Common Shares of Beneficial Interest
cs|Nuveen Corporate Income 2023 Target Term Fund
cs|Nuveen Corporate Income November 2021 Target Term Fund
cs|Janus Henderson Group plc Ordinary Shares
cs|John Hancock Investors Trust Common Stock
cs|John Hancock Income Securities Trust Common Stock
ad|James Hardie Industries plc American Depositary Shares (Ireland)
cs|J. Jill Inc. Common Stock
cs|J & J Snack Foods Corp. Common Stock
cs|Jack Henry & Associates Inc. Common Stock
ad|JinkoSolar Holding Company Limited American Depositary Shares (each representing 4 Common Shares)
cs|Jones Lang LaSalle Incorporated Common Stock
cs|Nuveen Mortgage and Income Fund
ad|Jumia Technologies AG American Depositary Shares each representing two Ordinary Shares
cs|Nuveen Multi-Market Income Fund (MA)
cs|JMP Group LLC Common Shares
ps|JMP Group LLC 7.25% Senior Notes due 2027
ps|JMP Group LLC 6.875% Senior Notes due 2029
cs|Jounce Therapeutics Inc. Common Stock
cs|Johnson & Johnson Common Stock
cs|Juniper Networks Inc. Common Stock
cs|JOANN Inc. Common Stock
ad|51job Inc. American Depositary Shares
cs|Joby Aviation Inc. Common Stock
cs|St. Joe Company (The) Common Stock
cs|Japan Smaller Capitalization Fund Inc Common Stock
cs|JOFF Fintech Acquisition Corp. Class A Common Stock
ut|JOFF Fintech Acquisition Corp. Unit
wt|JOFF Fintech Acquisition Corp. Warrant
cs|Johnson Outdoors Inc. Class A Common Stock
ad|Jupai Holdings Limited American Depositary Shares each representing six ordinary shares
cs|Nuveen Preferred & Income Opportunities Fund
cs|Nuveen Preferred and Income Term Fund Common Shares of Beneficial Interest
cs|JP Morgan Chase & Co. Common Stock
ps|J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 6.00% Non-Cumulative  Preferred Stock Series EE
ps|J P Morgan Chase & Co Depositary Shares each representing a 1/400th  interest in a share of 5.75% Non-Cumulative  Preferred Stock Series DD
ps|J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of JPMorgan Chase & Co. 4.75% Non-Cumulative Preferred Stock Series GG
ps|J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.55% Non-Cumulative Preferred Stock Series JJ
ps|J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.625% Non-Cumulative Preferred Stock Series LL
ps|J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.20% Non-Cumulative Preferred Stock Series MM
cs|Nuveen Preferred & Income Securities Fund
cs|Nuveen Preferred and Income 2022 Term Fund Common Shares of Beneficial Interest
cs|Nuveen Credit Strategies Income Fund Shares of Beneficial Interest
cs|Nuveen Real Asset Income and Growth Fund Common Shares of Beneficial Interest
ad|China Finance Online Co. Limited American Depositary Shares
cs|Nuveen Floating Rate Income Opportuntiy Fund Shares of Beneficial Interest
cs|Nuveen Real Estate Income Fund Common Shares of Beneficial Interest
cs|Jerash Holdings (US) Inc. Common Stock
cs|James River Group Holdings Ltd. Common Shares
cs|Nuveen Short Duration Credit Opportunities Fund Common Shares of Beneficial Interest
ps|Navient Corporation 6% Senior Notes due December 15 2043
ad|Jianpu Technology Inc. American depositary shares
cs|Nuveen Tax-Advantaged Total Return Strategy Fund Common Share of Beneficial Interest
cs|Nuveen Tax-Advantaged Dividend Growth Fund Common Shares of Beneficial Interest
cs|Jaws Juggernaut Acquisition Corporation Class A Ordinary Share
ut|Jaws Juggernaut Acquisition Corporation Unit
wt|Jaws Juggernaut Acquisition Corporation Warrant
cs|Jupiter Wellness Inc. Common Stock
wt|Jupiter Wellness Inc. Warrant
cs|Coffee Holding Co. Inc. Common Stock
cs|John Wiley & Sons Inc.
cs|John Wiley & Sons Inc.
cs|Jowell Global Ltd. Ordinary Shares
cs|Nordstrom Inc. Common Stock
cs|Jaws Mustang Acquisition Corp. Class A Ordinary Shares
cs|Jiya Acquisition Corp. Class A Common Stock
cs|The Joint Corp. Common Stock
cs|Jiuzi Holdings Inc. Ordinary Shares
cs|Kellogg Company Common Stock
cs|KKR Acquisition Holdings I Corp. Class A Common Stock
cs|Kadant Inc Common Stock
cs|Kismet Acquisition Two Corp. Class A Ordinary Shares
ut|Kismet Acquisition Two Corp. Unit
wt|Kismet Acquisition Two Corp. Warrant
cs|Kairos Acquisition Corp. Class A Ordinary Shares
ut|Kairos Acquisition Corp. Unit
wt|Kairos Acquisition Corp. Warrant
cs|Kala Pharmaceuticals Inc. Common Stock
cs|Kaiser Aluminum Corporation Common Stock
cs|KalVista Pharmaceuticals Inc. Common Stock
cs|Kaman Corporation Common Stock
cs|KAR Auction Services Inc Common Stock
cs|Karooooo Ltd. Ordinary Shares
cs|Kaival Brands Innovations Group Inc. Common Stock
ad|KB Financial Group Inc
cs|Kimball International Inc. Class B Common Stock
cs|KB Home Common Stock
cs|Kubient Inc. Common Stock
wt|Kubient Inc. Warrant
cs|KBR Inc. Common Stock
cs|KBS Fashion Group Limited Common Stock
ad|Kingsoft Cloud Holdings Limited American Depositary Shares
cs|Kensington Capital Acquisition Corp. II Class A Common Stock
cs|Kadmon Holdings Inc. Common Stock
cs|Chinook Therapeutics Inc. Common Stock
cs|Keurig Dr Pepper Inc. Common Stock
cs|Kimball Electronics Inc. Common Stock
cs|Kelly Services Inc. Class A Common Stock
cs|Kelly Services Inc. Class B Common Stock
cs|Kenon Holdings Ltd. Ordinary Shares
ad|Korea Electric Power Corporation Common Stock
cs|Kewaunee Scientific Corporation Common Stock
cs|Akerna Corp. Common Stock
wt|Akerna Corp Warrant
cs|Kirby Corporation Common Stock
cs|KeyCorp Common Stock
ps|KeyCorp Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed-to-Floating Rate Perpetual Non-Cumulative Preferred Stock Series E
ps|KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series F
ps|KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series G
cs|Keysight Technologies Inc. Common Stock
cs|Korea Fund Inc. (The) New Common Stock
cs|Kentucky First Federal Bancorp Common Stock
cs|Kforce Inc. Common Stock
cs|Kingsway Financial Services Inc. Common Stock (DE)
cs|Korn Ferry Common Stock
cs|Kinross Gold Corporation Common Stock
cs|The Kraft Heinz Company Common Stock
cs|OrthoPediatrics Corp. Common Stock
cs|Kismet Acquisition Three Corp. Class A Ordinary Shares
ut|Kismet Acquisition Three Corp. Unit
wt|Kismet Acquisition Three Corp. Warrant
cs|Kimco Realty Corporation Common Stock
ps|Kimco Realty Corporation Class L Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.125% Class L Cumulative Redeemable Preferred Stock liquidation preference $25000.00 per share
ps|Kimco Realty Corporation Class M Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.25% Class M Cumulative Redeemable Preferred Stock liquidation preference $25000.00 per share
cs|Kingstone Companies Inc. Common Stock
cs|KINS Technology Group Inc. Class A Common Stock
ut|KINS Technology Group Inc. Unit
wt|KINS Technology Group Inc. Warrant
cs|KKR Income Opportunities Fund Common Shares
cs|Kirkland's Inc. COMMONSTOCK
cs|KKR & Co. Inc. Common Stock
ps|KKR & Co. Inc. 6.50% Series B Preferred Stock
ps|KKR & Co. Inc. 6.00% Series C Mandatory Convertible Preferred Stock
ps|KKR Group Finance Co. IX LLC 4.625% Subordinated Notes due 2061
cs|Kirkland Lake Gold Ltd. Common Shares
cs|KLA Corporation Common Stock
cs|KL Acquisition Corp Class A Common Stock
ut|KL Acquisition Corp Unit
wt|KL Acquisition Corp Warrant
cs|Kaleido Biosciences Inc. Common Stock
cs|Kulicke and Soffa Industries Inc. Common Stock
cs|Kaleyra Inc. Common Stock
cs|Kaltura Inc. Common Stock
cs|KLX Energy Services Holdings Inc. Common Stock
cs|Kimberly-Clark Corporation Common Stock
cs|Kamada Ltd. Ordinary Shares
cs|Kayne Anderson NextGen Energy & Infrastructure Inc.
cs|Kinder Morgan Inc. Common Stock
cs|KemPharm Inc. Common Stock
cs|Kemper Corporation
cs|Kennametal Inc. Common Stock
cs|CarMax Inc
cs|Knowles Corporation Common Stock
cs|KnowBe4 Inc. Class A Common Stock
cs|Kandi Technologies Group Inc Common Stock
ut|KNOT Offshore Partners LP Common Units representing Limited Partner Interests
cs|Kiniksa Pharmaceuticals Ltd. Class A Common Stock
cs|Kinsale Capital Group Inc. Common Stock
cs|Kinnate Biopharma Inc. Common Stock
cs|Knight-Swift Transportation Holdings Inc.
cs|Coca-Cola Company (The) Common Stock
cs|Kodiak Sciences Inc Common Stock
cs|Eastman Kodak Company Common New
ad|Coca Cola Femsa S.A.B. de C.V.  American Depositary Shares each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares)
cs|Koppers Holdings Inc. Koppers Holdings Inc. Common Stock
cs|Kopin Corporation Common Stock
cs|Corvus Gold Inc. Common Shares
cs|Kosmos Energy Ltd. Common Shares (DE)
cs|Koss Corporation Common Stock
cs|Katapult Holdings Inc. Common Stock
wt|Katapult Holdings Inc. Warrant
cs|Karyopharm Therapeutics Inc. Common Stock
cs|Kroger Company (The) Common Stock
cs|Kraton Corporation Common Stock
cs|Kiromic BioPharma Inc. Common Stock
cs|Kilroy Realty Corporation Common Stock
cs|KKR Real Estate Finance Trust Inc. Common Stock
ps|KKR Real Estate Finance Trust Inc. 6.50% Series A Cumulative Redeemable Preferred Stock
cs|Kite Realty Group Trust Common Stock
ad|36Kr Holdings Inc. American Depositary Shares
cs|Repro Med Systems Inc. Common Stock
cs|Kernel Group Holdings Inc. Class A Ordinary Shares
ut|Kernel Group Holdings Inc. Units
wt|Kernel Group Holdings Inc. Warrants
cs|Kornit Digital Ltd. Ordinary Shares
cs|Kearny Financial Corp Common Stock
cs|Kronos Worldwide Inc Common Stock
cs|Kronos Bio Inc. Common Stock
cs|Keros Therapeutics Inc. Common Stock
ut|Kimbell Royalty Partners Common Units Representing Limited Partner Interests
cs|Karat Packaging Inc. Common Stock
cs|Karuna Therapeutics Inc. Common Stock
cs|Kura Sushi USA Inc. Class A Common Stock
cs|Krystal Biotech Inc. Common Stock
cs|Kadem Sustainable Impact Corporation Class A common stock
wt|Kadem Sustainable Impact Corporation Warrant
cs|DWS Strategic Municipal Income Trust
cs|Kaspien Holdings Inc. Common Stock
cs|Kohl's Corporation Common Stock
cs|Kansas City Southern Common Stock
ps|Kansas City Southern Preferred Stock
ad|KT Corporation Common Stock
cs|Kontoor Brands Inc. Common Stock 
cs|Key Tronic Corporation Common Stock
cs|DWS Municipal Income Trust
struct|Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock
struct|Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS)
cs|Kratos Defense & Security Solutions Inc. Common Stock
cs|Kintara Therapeutics Inc. Common Stock
ad|Kuke Music Holding Limited American Depositary Shares each representing one Ordinary Share
cs|Kura Oncology Inc. Common Stock
cs|Alkuri Global Acquisition Corp. Class A common stock
ut|Alkuri Global Acquisition Corp. Unit
wt|Alkuri Global Acquisition Corp. Warrant
cs|KVH Industries Inc. Common Stock
cs|Khosla Ventures Acquisition Co. Class A Common Stock
cs|Khosla Ventures Acquisition Co. II Class A Common Stock
cs|Khosla Ventures Acquisition Co. III Class A Common Stock
cs|Kennedy-Wilson Holdings Inc. Common Stock
cs|Kingswood Acquisition Corp. Class A Common Stock
cs|Quaker Chemical Corporation Common Stock
cs|Kaixin Auto Holdings Ordinary Share
cs|Kymera Therapeutics Inc. Common Stock
cs|Kayne Anderson Energy Infrastructure Fund Inc.
ad|Kazia Therapeutics Limited American Depositary Shares
cs|Kezar Life Sciences Inc. Common Stock
cs|Loews Corporation Common Stock
cs|Lakeshore Acquisition I Corp. Ordinary Shares
ut|Lakeshore Acquisition I Corp. Unit
wt|Lakeshore Acquisition I Corp. Warrant
cs|Landos Biopharma Inc. Common Stock
cs|Lithium Americas Corp. Common Shares
cs|Lithia Motors Inc. Common Stock
cs|Ladder Capital Corp Class A Common Stock
ad|LAIX Inc. American Depositary Shares each  representing one Class A Ordinary Share
cs|Lakeland Industries Inc. Common Stock
cs|Lamar Advertising Company Class A Common Stock
cs|Lancaster Colony Corporation Common Stock
cs|Gladstone Land Corporation Common Stock
ps|Gladstone Land Corporation 5.00% Series D Cumulative Term Preferred Stock
ps|Gladstone Land Corporation 6.00% Series B Cumulative Redeemable Preferred Stock
cs|Landmark Bancorp Inc. Common Stock
cs|nLIGHT Inc. Common Stock
cs|Union Acquisition Corp. II Ordinary Shares
ut|Union Acquisition Corp. II Units containing one ordinary share and one redeemable warrant
wt|Union Acquisition Corp. II Warrant
cs|Laureate Education Inc. Class A Common Stock
cs|CS Disco Inc. Common Stock
cs|Lawson Products Inc. Common Stock
cs|Lazard LTD. Lazard LTD. Class A Common Stock
cs|Luminar Technologies Inc.  Class A Common Stock
cs|Lazydays Holdings Inc. Common Stock
cs|Lakeland Bancorp Inc. Common Stock
cs|Luther Burbank Corporation Common Stock
cs|Longboard Pharmaceuticals Inc. Common Stock
ad|4D pharma plc American Depositary Shares
wt|4D pharma plc Warrant
cs|Liberty Broadband Corporation Class A Common Stock
cs|Liberty Broadband Corporation Class C Common Stock
ps|Liberty Broadband Corporation Series A Cumulative Redeemable Preferred Stock
cs|Liberty Oilfield Services Inc. Class A Common Stock
cs|Liberty Global plc Class A Ordinary Shares
cs|Liberty Global plc Class B Ordinary Shares
cs|Liberty Global plc Class C Ordinary Shares
cs|LendingClub Corporation Common Stock
cs|Landcadia Holdings IV Inc. Class A Common Stock
cs|L Catterton Asia Acquisition Corp Class A Ordinary Shares
ut|L Catterton Asia Acquisition Corp Units
wt|L Catterton Asia Acquisition Corp Warrant
ut|Landcadia Holdings IV Inc. Units
wt|Landcadia Holdings IV Inc. Warrant 
cs|Lionheart Acquisition Corp. II Class A Common Stock
ut|Lionheart Acquisition Corp. II Unit
wt|Lionheart Acquisition Corp. II Warrant
cs|Lannett Co Inc Common Stock
cs|Lucid Group Inc. Common Stock
wt|Lucid Group Inc. Warrant
cs|LCI Industries
cs|LCNB Corporation Common Stock
cs|Lifetime Brands Inc. Common Stock
cs|LDH Growth Corp I Class A Ordinary Shares
ut|LDH Growth Corp I Units
wt|LDH Growth Corp I Warrant
cs|loanDepot Inc. Class A Common Stock
cs|Lydall Inc. Common Stock
cs|Leidos Holdings Inc. Common Stock
cs|Cohen & Steers Limited Duration Preferred and Income Fund Inc.
cs|Lands' End Inc. Common Stock
cs|Lear Corporation Common Stock
cs|Ribbit LEAP Ltd. Class A Ordinary Shares
cs|Lincoln Electric Holdings Inc. Common Shares
cs|SemiLEDS Corporation Common Stock
cs|Lee Enterprises Incorporated Common Stock
cs|Leggett & Platt Incorporated Common Stock
cs|Lead Edge Growth Opportunities Ltd Class A Ordinary Shares
ut|Lead Edge Growth Opportunities Ltd Units
wt|Lead Edge Growth Opportunities Ltd Warrant
cs|Legacy Housing Corporation Common Stock (TX)
ad|Legend Biotech Corporation American Depositary Shares
cs|Legato Merger Corp. Common stock
ut|Legato Merger Corp. Units
wt|Legato Merger Corp. Warrant
ad|Leju Holdings Limited American Depositary Shares each representing one Ordinary share
cs|Lennar Corporation Class A Common Stock
cs|BNY Mellon Strategic Municipals Inc. Common Stock
cs|Leslie's Inc. Common Stock
cs|The Lion Electric Company Common Shares
cs|Levi Strauss & Co Class A Common Stock
cs|Level One Bancorp Inc. Common Stock
ps|Level One Bancorp Inc. Depositary Shares Each Representing a 1/100th Interest in a Share of 7.50% Non-Cumulative Perpetual Preferred Stock Series B
cs|Lexaria Bioscience Corp. Common Stock
wt|Lexaria Bioscience Corp. Warrant
ad|China Life Insurance Company Limited American Depositary Shares
cs|LifeMD Inc. Common Stock
cs|LifeStance Health Group Inc. Common Stock
cs|Lument Finance Trust Inc. Common Stock
ps|Lument Finance Trust Inc. 7.875% Series A Cumulative Redeemable Preferred Stock
cs|Lefteris Acquisition Corp. Class A Common Stock
ut|Lefteris Acquisition Corp. Unit
wt|Lefteris Acquisition Corp. Warrant
cs|Littelfuse Inc. Common Stock
cs|Lifevantage Corporation Common Stock (Delaware)
cs|Lazard Growth Acquisition Corp. I Ordinary Shares
ut|Lazard Growth Acquisition Corp. I Units
wt|Lazard Growth Acquisition Corp. I Warrants
ad|Lion Group Holding Ltd. American Depositary Share
wt|Lion Group Holding Ltd. Warrant
cs|Lazard Global Total Return and Income Fund Common Stock
cs|LGI Homes Inc. Common Stock
cs|Ligand Pharmaceuticals Incorporated Common Stock
cs|Largo Resources Ltd. Common Shares
cs|Longview Acquisition Corp. II Class A Common Stock
cs|Longeveron Inc. Class A Common Stock
cs|Laboratory Corporation of America Holdings Common Stock
cs|Lerer Hippeau Acquisition Corp. Class A Common Stock
cs|Leo Holdings Corp. II Class A Ordinary Shares
cs|LHC Group Common Stock
cs|Lucira Health Inc. Common Stock
cs|L3Harris Technologies Inc. Common Stock
ad|Li Auto Inc. American Depositary Shares
cs|Li-Cycle Holdings Corp. Common Shares
cs|AEye Inc. Class A Common Stock
wt|AEye Inc. Warrant
cs|aTyr Pharma Inc. Common Stock
cs|Lennox International Inc. Common Stock
cs|Leo Holdings III Corp. Class A Ordinary Shares
cs|Liberty Latin America Ltd. Class A Common Stock
cs|Liberty Latin America Ltd. Class C Common Stock
cs|Linde plc Ordinary Share
cs|Lincoln Educational Services Corporation Common Stock
cs|Lindblad Expeditions Holdings Inc. Common Stock
cs|Interlink Electronics Inc. Common Stock
cs|LiqTech International Inc. Common Stock
ad|LightInTheBox Holding Co. Ltd. American Depositary Shares each representing 2 ordinary shares
cs|Lumentum Holdings Inc. Common Stock
cs|Logistics Innovation Technologies Corp. Class A Common Stock
wt|Logistics Innovation Technologies Corp. Warrant
cs|Live Ventures Incorporated Common Stock
cs|LivaNova PLC Ordinary Shares
cs|LiveXLive Media Inc. Common Stock
cs|Lixte Biotechnology Holdings Inc. Common Stock
wt|Lixte Biotechnology Holdings Inc. Warrants
ad|LIZHI INC. American Depositary Shares
cs|LightJump Acquisition Corporation Common Stock
ut|LightJump Acquisition Corporation Unit
wt|LightJump Acquisition Corporation Warrant
cs|La Jolla Pharmaceutical Company Common Stock
cs|Luokung Technology Corp Ordinary Shares
cs|Lakeland Financial Corporation Common Stock
cs|LKQ Corporation Common Stock
cs|Lumber Liquidators Holdings Inc Common Stock
cs|Limelight Networks Inc. Common Stock
cs|Eli Lilly and Company Common Stock
cs|Liberty Media Acquisition Corporation Series A Common Stock
ut|Liberty Media Acquisition Corporation Unit
wt|Liberty Media Acquisition Corporation Warrants
cs|LMF Acquisition Opportunities Inc. Class A common stock
ut|LMF Acquisition Opportunities Inc. Unit
wt|LMF Acquisition Opportunities Inc. Warrant
cs|LeMaitre Vascular Inc. Common Stock
cs|Limbach Holdings Inc. Common Stock
cs|LM Funding America Inc. Common Stock
cs|Lemonade Inc. Common Stock
cs|Liminal BioSciences Inc. Common Shares
cs|Limoneira Co Common Stock
cs|LMP Automotive Holdings Inc. Common Stock
ut|Landmark Infrastructure Partners LP Common Units
ps|Landmark Infrastructure Partners LP 7% Series C Fltg/Fxd Perpetual Conv Preferred Stock
ps|Landmark Infrastructure Partners LP Perpetual Preferred Units Series B 7.90%
ps|Landmark Infrastructure Partners LP 8.00% Series A Cumulative Redeemable Perpetual Preferred Units
cs|Limestone Bancorp Inc. Common Stock
cs|Lockheed Martin Corporation Common Stock
cs|Lincoln National Corporation Common Stock
ad|Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil)
cs|Landec Corporation Common Stock (DE)
cs|L&amp;F Acquisition Corp. Class A Ordinary Shares
cs|Lindsay Corporation Common Stock
cs|LENSAR Inc. Common Stock
cs|Alliant Energy Corporation Common Stock
cs|Lantheus Holdings Inc. Common Stock
cs|Manhattan Bridge Capital Inc
cs|Live Oak Bancshares Inc. Common Stock
cs|El Pollo Loco Holdings Inc. Common Stock
cs|LogicBio Therapeutics Inc. Common Stock
cs|Logitech International S.A. Ordinary Shares
cs|Live Oak Acquisition Corp. II Class A Common Stock
cs|Live Oak Mobility Acquisition Corp. Class A Common Stock
ad|Loma Negra Compania Industrial Argentina Sociedad Anonima ADS
cs|Loop Industries Inc. Common Stock
cs|Grand Canyon Education Inc. Common Stock
cs|Loral Space and Communications Inc. Common Stock
cs|CarLotz Inc. Class A Common Stock
wt|CarLotz Inc. Warrant
cs|The Lovesac Company Common Stock
cs|Lowe's Companies Inc. Common Stock
cs|Lipocine Inc. Common Stock
cs|Dorian LPG Ltd. Common Stock
cs|Laredo Petroleum Inc. Common Stock
ad|LG Display Co Ltd AMERICAN DEPOSITORY SHARES
cs|LPL Financial Holdings Inc. Common Stock
cs|Open Lending Corporation Class A Common Stock
cs|LivePerson Inc. Common Stock
cs|LightPath Technologies Inc. Class A Common Stock
cs|Leap Therapeutics Inc. Common Stock
cs|Louisiana-Pacific Corporation Common Stock
cs|Liquidia Corporation Common Stock
cs|Liquidity Services Inc. Common Stock
cs|Lam Research Corporation Common Stock
cs|Logan Ridge Finance Corporation Common Stock
cs|Larimar Therapeutics Inc. Common Stock
cs|Stride Inc. Common Stock
cs|LifeSci Acquisition II Corp. Common Stock
cs|Lake Shore Bancorp Inc. Common Stock
cs|Lattice Semiconductor Corporation Common Stock
cs|Landsea Homes Corporation Common Stock
wt|Landsea Homes Corporation Warrant
cs|Life Storage Inc. Common Stock
cs|Lightspeed Commerce Inc. Subordinate Voting Shares
cs|Landstar System Inc. Common Stock
cs|Liberty Media Corporation Series A Liberty SiriusXM Common Stock
cs|Liberty Media Corporation Series B Liberty SiriusXM Common Stock
cs|Liberty Media Corporation Series C Liberty SiriusXM Common Stock
cs|Lightbridge Corporation Common Stock
cs|LTC Properties Inc. Common Stock
cs|Latch Inc. Common Stock
wt|Latch Inc. Warrant expiring 6/4/2026
cs|Livent Corporation Common Stock
cs|Lantern Pharma Inc. Common Stock
cs|Liberty TripAdvisor Holdings Inc. Series A Common Stock
cs|Liberty TripAdvisor Holdings Inc. Series B Common Stock
cs|Lantronix Inc. Common Stock
ad|Lufax Holding Ltd American Depositary Shares two of which representing one Ordinary Share
cs|Luby's Inc. Common Stock
cs|lululemon athletica inc. Common Stock
cs|Lumen Technologies Inc. Common Stock
cs|Lumos Pharma Inc. Common Stock
cs|Luna Innovations Incorporated Common Stock
cs|Pulmonx Corporation Common Stock
cs|Southwest Airlines Company Common Stock
cs|Lux Health Tech Acquisition Corp. Class A Common Stock
ut|Lux Health Tech Acquisition Corp. Units
wt|Lux Health Tech Acquisition Corp. Warrants
cs|LiveVox Holding Inc. Class A Common Stock
wt|LiveVox Holding Inc. Warrant
cs|Levere Holdings Corp. Class A Ordinary Shares
ut|Levere Holdings Corp. Unit
wt|Levere Holdings Corp. Warrant
cs|Las Vegas Sands Corp. Common Stock
cs|LAVA Therapeutics N.V. Ordinary Shares
cs|Lamb Weston Holdings Inc. Common Stock 
cs|Lifeway Foods Inc. Common Stock
cs|Lightwave Logic Inc. Common Stock
ad|LexinFintech Holdings Ltd. American Depositary Shares
ad|Lixiang Education Holding Co. Ltd. American Depositary Shares
cs|Lexington Realty Trust Common Stock
ps|Lexington Realty Trust  Preferred Conv. Series C
cs|Lexicon Pharmaceuticals Inc. Common Stock
cs|LSB Industries Inc. Common Stock
cs|LyondellBasell Industries NV Ordinary Shares Class A (Netherlands)
cs|Lyell Immunopharma Inc. Common Stock
cs|Lyft Inc. Class A Common Stock
ad|Lloyds Banking Group Plc American Depositary Shares
cs|Dragon Victory International Limited Ordinary Shares
cs|Lyra Therapeutics Inc. Common Stock
cs|LSI Industries Inc. Common Stock
cs|Live Nation Entertainment Inc. Common Stock
cs|LegalZoom.com Inc. Common Stock
cs|La-Z-Boy Incorporated Common Stock
cs|Macy's Inc Common Stock
cs|Mastercard Incorporated Common Stock
cs|Mid-America Apartment Communities Inc. Common Stock
ps|Mid-America Apartment Communities Inc. 8.50% Series I Cumulative Redeemable Preferred Stock
cs|Montes Archimedes Acquisition Corp. Class A Common Stock
ut|Montes Archimedes Acquisition Corp. Unit
wt|Montes Archimedes Acquisition Corp. Warrant
cs|Macerich Company (The) Common Stock
cs|Moringa Acquisition Corp Class A Ordinary Shares
ut|Moringa Acquisition Corp Units
wt|Moringa Acquisition Corp Warrant
cs|Mission Advancement Corp. Class A Common Stock
cs|Merrimack Pharmaceuticals Inc. Common Stock
cs|MCAP Acquisition Corporation Class A Common Stock
ut|MCAP Acquisition Corporation Unit
wt|MCAP Acquisition Corporation Warrants
cs|Mallard Acquisition Corp. Common stock
ut|Mallard Acquisition Corp. Unit
wt|Mallard Acquisition Corp. Warrant
cs|Magal Security Systems Ltd. Ordinary Shares
cs|Main Street Capital Corporation Common Stock
cs|ManpowerGroup Common Stock
cs|Manhattan Associates Inc. Common Stock
cs|ManTech International Corporation Common Stock $0.01 Par Value
cs|Manchester United Ltd. Class A Ordinary Shares
cs|WM Technology Inc. Class A Common Stock 
wt|WM Technology Inc. Warrants 
cs|Maquia Capital Acquisition Corporation Class A Common Stock
ut|Maquia Capital Acquisition Corporation Unit
wt|Maquia Capital Acquisition Corporation Warrant
cs|Marriott International Class A Common Stock
cs|Marathon Digital Holdings Inc. Common Stock
cs|Remark Holdings Inc. Common Stock
ut|Marine Petroleum Trust Units of Beneficial Interest
cs|Masco Corporation Common Stock
cs|Masimo Corporation Common Stock
cs|908 Devices Inc. Common Stock
cs|Mattel Inc. Common Stock
cs|Matthews International Corporation Class A Common Stock
cs|Matson Inc. Common Stock
cs|Pioneer Municipal High Income Advantage Fund Inc.
cs|MediaAlpha Inc. Class A Common Stock
cs|Maxeon Solar Technologies Ltd. Ordinary Shares
cs|Maxar Technologies Inc.
cs|J. W. Mays Inc. Common Stock
cs|M3-Brigade Acquisition II Corp. Class A Common Stock
cs|Middlefield Banc Corp. Common Stock
cs|MBIA Inc. Common Stock
cs|Marrone Bio Innovations Inc. Common Stock
cs|Merchants Bancorp Common Stock
ps|Merchants Bancorp Depositary Shares Preferred Series C
ps|Merchants Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series B  Fixed-to-Floating Rate
